com.samsung.shealth.tracker.pedometer_day_summary,6311013,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
63051050,6846,d9c19136-62f8-4366-8b69-553749737c48.binning_data.json,4059199,10000,63051050,0,2025-10-24 22:00:01.250,com.sec.android.app.shealth,2025-10-24 22:00:01.250,,1.2942035,5253.4297,340.84003,6846,gzVl4KJPCr,com.sec.android.app.shealth,0,d9c19136-62f8-4366-8b69-553749737c48.achievement.json,d9c19136-62f8-4366-8b69-553749737c48,1761264000000,
63051050,291,0ae69585-8c05-4274-a985-44513cc637c6.binning_data.json,188259,10000,63051050,0,2025-10-25 22:00:07.540,com.sec.android.app.shealth,2025-10-25 22:00:07.540,,1.1667937,219.66,14.35,291,gzVl4KJPCr,com.sec.android.app.shealth,0,0ae69585-8c05-4274-a985-44513cc637c6.achievement.json,0ae69585-8c05-4274-a985-44513cc637c6,1761350400000,
63051050,1339,100d10e3-b6fd-4bed-a734-238d402e3669.binning_data.json,826983,10000,63051050,0,2025-10-26 23:00:02.990,com.sec.android.app.shealth,2025-10-26 23:00:02.990,,1.2343166,1020.76,66.22,1339,gzVl4KJPCr,com.sec.android.app.shealth,0,100d10e3-b6fd-4bed-a734-238d402e3669.achievement.json,100d10e3-b6fd-4bed-a734-238d402e3669,1761436800000,
63051050,8124,a9f1da76-e282-44eb-83fd-693886830d21.binning_data.json,5051214,10000,63051050,0,2025-10-26 23:00:04.977,com.sec.android.app.shealth,2025-10-21 06:49:39.803,a9f1da76-e282-44eb-83fd-693886830d21.source_info.json,1.216749,6146.0596,405.16,8124,VfS0qUERdZ,com.sec.android.app.shealth,0,a9f1da76-e282-44eb-83fd-693886830d21.achievement.json,a9f1da76-e282-44eb-83fd-693886830d21,1761004800000,
63051050,4529,52ce7de5-8ba6-4b54-a922-ee4c101988e9.binning_data.json,2675615,10000,63051050,0,2025-10-27 23:00:03.340,com.sec.android.app.shealth,2025-10-27 23:00:03.340,,1.3000708,3478.49,225.67,4529,gzVl4KJPCr,com.sec.android.app.shealth,0,52ce7de5-8ba6-4b54-a922-ee4c101988e9.achievement.json,52ce7de5-8ba6-4b54-a922-ee4c101988e9,1761523200000,
63051050,6563,b8fcf743-c5df-4561-aa3c-f40dc7dd2e36.binning_data.json,4052098,10000,63051050,0,2025-10-27 23:00:11.425,com.sec.android.app.shealth,2025-10-22 06:47:57.664,b8fcf743-c5df-4561-aa3c-f40dc7dd2e36.source_info.json,1.2313496,4989.55,327.32,6563,VfS0qUERdZ,com.sec.android.app.shealth,0,b8fcf743-c5df-4561-aa3c-f40dc7dd2e36.achievement.json,b8fcf743-c5df-4561-aa3c-f40dc7dd2e36,1761091200000,
63051050,4529,c86bfa68-3737-4b27-9495-b7a9ce289375.binning_data.json,2675615,10000,63051050,0,2025-10-27 19:45:47.006,com.sec.android.app.shealth,2025-10-27 01:22:32.382,c86bfa68-3737-4b27-9495-b7a9ce289375.source_info.json,1.3000708,3478.49,225.67,4529,VfS0qUERdZ,com.sec.android.app.shealth,0,c86bfa68-3737-4b27-9495-b7a9ce289375.achievement.json,c86bfa68-3737-4b27-9495-b7a9ce289375,1761523200000,
63051050,5652,26e0f3bd-692a-4d23-8f1d-f084238d787f.binning_data.json,3375134,10000,63051050,2,2025-10-28 22:47:56.682,com.sec.android.app.shealth,2025-10-27 23:00:06.546,26e0f3bd-692a-4d23-8f1d-f084238d787f.source_info.json,1.2801651,4320.7295,282.15,5650,VfS0qUERdZ,com.sec.android.app.shealth,0,26e0f3bd-692a-4d23-8f1d-f084238d787f.achievement.json,26e0f3bd-692a-4d23-8f1d-f084238d787f,1761609600000,
63051050,5652,911a9851-74b3-4b0b-bc61-53acbe9efa51.binning_data.json,3375134,10000,63051050,2,2025-10-28 23:00:03.191,com.sec.android.app.shealth,2025-10-28 23:00:03.191,,1.2801651,4320.7295,282.15,5650,gzVl4KJPCr,com.sec.android.app.shealth,0,911a9851-74b3-4b0b-bc61-53acbe9efa51.achievement.json,911a9851-74b3-4b0b-bc61-53acbe9efa51,1761609600000,
63051050,1538,2f4d7375-3b7a-46b6-bc36-7cb6b9c600ee.binning_data.json,934243,10000,63051050,0,2025-10-28 23:00:05.536,com.sec.android.app.shealth,2025-10-22 22:03:14.408,2f4d7375-3b7a-46b6-bc36-7cb6b9c600ee.source_info.json,1.2567492,1174.11,76.39,1538,VfS0qUERdZ,com.sec.android.app.shealth,0,2f4d7375-3b7a-46b6-bc36-7cb6b9c600ee.achievement.json,2f4d7375-3b7a-46b6-bc36-7cb6b9c600ee,1761177600000,
63051050,6846,296e6077-86c6-43c6-b6d6-18b4aff2c82a.binning_data.json,4059199,10000,63051050,0,2025-10-29 23:00:09.053,com.sec.android.app.shealth,2025-10-24 05:32:15.731,296e6077-86c6-43c6-b6d6-18b4aff2c82a.source_info.json,1.2942035,5253.4297,340.84003,6846,VfS0qUERdZ,com.sec.android.app.shealth,0,296e6077-86c6-43c6-b6d6-18b4aff2c82a.achievement.json,296e6077-86c6-43c6-b6d6-18b4aff2c82a,1761264000000,
63051050,6859,a9cc13e0-6f4d-4b9c-b2c0-42955f5e825b.binning_data.json,4267741,10000,63051050,0,2025-10-29 22:32:23.622,com.sec.android.app.shealth,2025-10-28 23:12:06.725,a9cc13e0-6f4d-4b9c-b2c0-42955f5e825b.source_info.json,1.2167515,5192.7803,341.92,6859,VfS0qUERdZ,com.sec.android.app.shealth,0,a9cc13e0-6f4d-4b9c-b2c0-42955f5e825b.achievement.json,a9cc13e0-6f4d-4b9c-b2c0-42955f5e825b,1761696000000,
63051050,6859,6931fe41-559d-4a00-9006-2b4ed461dd50.binning_data.json,4267741,10000,63051050,0,2025-10-29 23:00:06.945,com.sec.android.app.shealth,2025-10-29 23:00:06.945,,1.2167515,5192.7803,341.92,6859,gzVl4KJPCr,com.sec.android.app.shealth,0,6931fe41-559d-4a00-9006-2b4ed461dd50.achievement.json,6931fe41-559d-4a00-9006-2b4ed461dd50,1761696000000,
63051050,7814,7ec6fbf5-b29e-4277-9fea-72985a2e71e7.binning_data.json,4567563,10000,63051050,0,2025-10-30 23:00:02.893,com.sec.android.app.shealth,2025-10-30 23:00:02.893,,1.312437,5994.64,389.78,7814,gzVl4KJPCr,com.sec.android.app.shealth,0,7ec6fbf5-b29e-4277-9fea-72985a2e71e7.achievement.json,7ec6fbf5-b29e-4277-9fea-72985a2e71e7,1761782400000,
63051050,291,575158f9-ec77-479a-8b34-914f176a0ea8.binning_data.json,188259,10000,63051050,0,2025-10-30 23:00:04.745,com.sec.android.app.shealth,2025-10-25 02:27:06.588,575158f9-ec77-479a-8b34-914f176a0ea8.source_info.json,1.1667937,219.66,14.35,291,VfS0qUERdZ,com.sec.android.app.shealth,0,575158f9-ec77-479a-8b34-914f176a0ea8.achievement.json,575158f9-ec77-479a-8b34-914f176a0ea8,1761350400000,
63051050,7814,7d719ed1-91bb-434b-afb8-f75bcdad2716.binning_data.json,4567563,10000,63051050,0,2025-10-30 22:50:46.728,com.sec.android.app.shealth,2025-10-30 00:02:04.630,7d719ed1-91bb-434b-afb8-f75bcdad2716.source_info.json,1.312437,5994.64,389.78,7814,VfS0qUERdZ,com.sec.android.app.shealth,0,7d719ed1-91bb-434b-afb8-f75bcdad2716.achievement.json,7d719ed1-91bb-434b-afb8-f75bcdad2716,1761782400000,
63051050,7607,9c663d4d-ce43-482a-b0b2-2d22e7c71ee8.binning_data.json,4426679,10000,63051050,21,2025-11-01 23:00:42.298,com.sec.android.app.shealth,2025-11-01 23:00:42.298,,1.326599,5872.429,381.45004,7586,gzVl4KJPCr,com.sec.android.app.shealth,0,9c663d4d-ce43-482a-b0b2-2d22e7c71ee8.achievement.json,9c663d4d-ce43-482a-b0b2-2d22e7c71ee8,1761955200000,
63051050,63,e63130c5-2431-4449-b311-0d7609f0aa1b.binning_data.json,39861,10000,63051050,0,2025-11-03 15:36:24.775,com.sec.android.app.shealth,2025-11-03 01:48:36.047,e63130c5-2431-4449-b311-0d7609f0aa1b.source_info.json,1.2039322,47.989998,3.13,63,VfS0qUERdZ,com.sec.android.app.shealth,0,e63130c5-2431-4449-b311-0d7609f0aa1b.achievement.json,e63130c5-2431-4449-b311-0d7609f0aa1b,1762128000000,
63051050,63,90fe4bbd-3136-46eb-b49e-636ce6b88aa8.binning_data.json,39861,10000,63051050,0,2025-11-03 23:00:02.558,com.sec.android.app.shealth,2025-11-03 23:00:02.558,,1.2039322,47.989998,3.13,63,gzVl4KJPCr,com.sec.android.app.shealth,0,90fe4bbd-3136-46eb-b49e-636ce6b88aa8.achievement.json,90fe4bbd-3136-46eb-b49e-636ce6b88aa8,1762128000000,
63051050,5602,70826c82-9c24-49c0-90c6-0701679f7401.binning_data.json,3389118,10000,63051050,0,2025-11-05 21:21:36.543,com.sec.android.app.shealth,2025-11-05 17:21:04.819,70826c82-9c24-49c0-90c6-0701679f7401.source_info.json,1.2566692,4259.0,279.97,5602,VfS0qUERdZ,com.sec.android.app.shealth,0,70826c82-9c24-49c0-90c6-0701679f7401.achievement.json,70826c82-9c24-49c0-90c6-0701679f7401,1762300800000,
63051050,10219,5b0f8deb-2f78-4136-88d2-d15cc772daeb.binning_data.json,6094727,10000,63051050,0,2025-10-31 22:53:32.128,com.sec.android.app.shealth,2025-10-31 08:02:24.314,5b0f8deb-2f78-4136-88d2-d15cc772daeb.source_info.json,1.2810826,7807.8496,509.9,10219,VfS0qUERdZ,com.sec.android.app.shealth,0,5b0f8deb-2f78-4136-88d2-d15cc772daeb.achievement.json,5b0f8deb-2f78-4136-88d2-d15cc772daeb,1761868800000,
63051050,10219,723e2ac6-a481-4b41-96ca-f1df83b153f6.binning_data.json,6094727,10000,63051050,0,2025-10-31 23:00:02.036,com.sec.android.app.shealth,2025-10-31 23:00:02.036,,1.2810826,7807.8496,509.9,10219,gzVl4KJPCr,com.sec.android.app.shealth,0,723e2ac6-a481-4b41-96ca-f1df83b153f6.achievement.json,723e2ac6-a481-4b41-96ca-f1df83b153f6,1761868800000,
63051050,1339,5a4f0a3a-df89-42b5-9d68-7bae48a1ad81.binning_data.json,826983,10000,63051050,0,2025-10-31 23:00:04.833,com.sec.android.app.shealth,2025-10-26 02:47:28.523,5a4f0a3a-df89-42b5-9d68-7bae48a1ad81.source_info.json,1.2343166,1020.76,66.22,1339,VfS0qUERdZ,com.sec.android.app.shealth,0,5a4f0a3a-df89-42b5-9d68-7bae48a1ad81.achievement.json,5a4f0a3a-df89-42b5-9d68-7bae48a1ad81,1761436800000,
63051050,7607,93e3723e-c112-46f4-87e8-8f4a319570c3.binning_data.json,4426679,10000,63051050,21,2025-11-01 22:15:38.983,com.sec.android.app.shealth,2025-10-31 23:00:56.163,93e3723e-c112-46f4-87e8-8f4a319570c3.source_info.json,1.326599,5872.429,381.45004,7586,VfS0qUERdZ,com.sec.android.app.shealth,0,93e3723e-c112-46f4-87e8-8f4a319570c3.achievement.json,93e3723e-c112-46f4-87e8-8f4a319570c3,1761955200000,
63051050,5190,c0f8b30b-459f-422a-a181-4a21aa000fcd.binning_data.json,2908535,10000,63051050,0,2025-11-06 23:00:02.950,com.sec.android.app.shealth,2025-11-02 23:00:04.616,,1.385838,4030.7595,259.06003,5190,gzVl4KJPCr,com.sec.android.app.shealth,0,c0f8b30b-459f-422a-a181-4a21aa000fcd.achievement.json,c0f8b30b-459f-422a-a181-4a21aa000fcd,1762041600000,
63051050,5602,c577e58c-f8ee-4dac-8868-3382b1e1ea5a.binning_data.json,3389118,10000,63051050,0,2025-11-05 23:00:05.555,com.sec.android.app.shealth,2025-11-05 23:00:05.555,,1.2566692,4259.0,279.97,5602,gzVl4KJPCr,com.sec.android.app.shealth,0,c577e58c-f8ee-4dac-8868-3382b1e1ea5a.achievement.json,c577e58c-f8ee-4dac-8868-3382b1e1ea5a,1762300800000,
63051050,5190,0fccbf34-b5ae-41fc-bf19-c39d02ce59df.binning_data.json,2908535,10000,63051050,0,2025-11-06 23:00:03.662,com.sec.android.app.shealth,2025-11-02 05:57:54.375,0fccbf34-b5ae-41fc-bf19-c39d02ce59df.source_info.json,1.385838,4030.7595,259.06003,5190,VfS0qUERdZ,com.sec.android.app.shealth,0,0fccbf34-b5ae-41fc-bf19-c39d02ce59df.achievement.json,0fccbf34-b5ae-41fc-bf19-c39d02ce59df,1762041600000,
63051050,3159,5de249d3-eee5-496d-9e57-77125ec3db3c.binning_data.json,2136252,10000,63051050,0,2025-11-08 22:45:16.863,com.sec.android.app.shealth,2025-11-08 00:06:08.175,5de249d3-eee5-496d-9e57-77125ec3db3c.source_info.json,1.1044014,2359.28,158.12,3159,VfS0qUERdZ,com.sec.android.app.shealth,0,5de249d3-eee5-496d-9e57-77125ec3db3c.achievement.json,5de249d3-eee5-496d-9e57-77125ec3db3c,1762560000000,
63051050,3159,4831de66-2096-477e-a2b8-9d2522d9abb5.binning_data.json,2136252,10000,63051050,0,2025-11-08 23:00:00.855,com.sec.android.app.shealth,2025-11-08 23:00:00.855,,1.1044014,2359.28,158.12,3159,gzVl4KJPCr,com.sec.android.app.shealth,0,4831de66-2096-477e-a2b8-9d2522d9abb5.achievement.json,4831de66-2096-477e-a2b8-9d2522d9abb5,1762560000000,
63051050,3099,7f091af2-f0cf-4d24-ad00-aabed0bfbbee.binning_data.json,2141461,10000,63051050,0,2025-11-09 22:45:26.314,com.sec.android.app.shealth,2025-11-09 10:28:38.187,7f091af2-f0cf-4d24-ad00-aabed0bfbbee.source_info.json,1.0778197,2308.1099,154.78,3099,VfS0qUERdZ,com.sec.android.app.shealth,0,7f091af2-f0cf-4d24-ad00-aabed0bfbbee.achievement.json,7f091af2-f0cf-4d24-ad00-aabed0bfbbee,1762646400000,
63051050,3099,b0fcaf02-e157-4d07-86b7-a0a506770da8.binning_data.json,2141461,10000,63051050,0,2025-11-09 23:00:02.490,com.sec.android.app.shealth,2025-11-09 23:00:02.490,,1.0778197,2308.1099,154.78,3099,gzVl4KJPCr,com.sec.android.app.shealth,0,b0fcaf02-e157-4d07-86b7-a0a506770da8.achievement.json,b0fcaf02-e157-4d07-86b7-a0a506770da8,1762646400000,
63051050,5794,fb9d191a-e16b-4c12-8001-05adaf251e03.binning_data.json,3561031,10000,63051050,0,2025-11-10 21:52:00.799,com.sec.android.app.shealth,2025-11-09 23:21:46.743,fb9d191a-e16b-4c12-8001-05adaf251e03.source_info.json,1.2368467,4404.4497,289.53,5794,VfS0qUERdZ,com.sec.android.app.shealth,0,fb9d191a-e16b-4c12-8001-05adaf251e03.achievement.json,fb9d191a-e16b-4c12-8001-05adaf251e03,1762732800000,
63051050,5794,bd9f4d69-74e6-4918-b54e-00a6bb51c611.binning_data.json,3561031,10000,63051050,0,2025-11-10 23:00:10.077,com.sec.android.app.shealth,2025-11-10 23:00:10.077,,1.2368467,4404.4497,289.53,5794,gzVl4KJPCr,com.sec.android.app.shealth,0,bd9f4d69-74e6-4918-b54e-00a6bb51c611.achievement.json,bd9f4d69-74e6-4918-b54e-00a6bb51c611,1762732800000,
63051050,6040,193b6fdc-b519-4415-9183-0c21b204a8b0.binning_data.json,3813341,10000,63051050,1,2025-11-11 21:47:03.139,com.sec.android.app.shealth,2025-11-11 06:00:13.454,193b6fdc-b519-4415-9183-0c21b204a8b0.source_info.json,1.1985238,4570.38,301.93,6039,VfS0qUERdZ,com.sec.android.app.shealth,0,193b6fdc-b519-4415-9183-0c21b204a8b0.achievement.json,193b6fdc-b519-4415-9183-0c21b204a8b0,1762819200000,
63051050,6040,cc9254a1-525b-47d3-b7e5-32584b2a881b.binning_data.json,3813341,10000,63051050,1,2025-11-11 23:00:35.978,com.sec.android.app.shealth,2025-11-11 23:00:35.978,,1.1985238,4570.38,301.93,6039,gzVl4KJPCr,com.sec.android.app.shealth,0,cc9254a1-525b-47d3-b7e5-32584b2a881b.achievement.json,cc9254a1-525b-47d3-b7e5-32584b2a881b,1762819200000,
63051050,9695,f9a205fd-d573-4a7d-97c1-d6e22cb2668d.binning_data.json,5790592,10000,63051050,0,2025-11-12 23:00:07.926,com.sec.android.app.shealth,2025-11-12 23:00:07.926,,1.280449,7414.5596,484.22,9695,gzVl4KJPCr,com.sec.android.app.shealth,0,f9a205fd-d573-4a7d-97c1-d6e22cb2668d.achievement.json,f9a205fd-d573-4a7d-97c1-d6e22cb2668d,1762905600000,
63051050,9695,6597875d-9136-46f8-a9f9-b5c1c0daa673.binning_data.json,5790592,10000,63051050,0,2025-11-12 19:42:13.846,com.sec.android.app.shealth,2025-11-12 07:41:01.729,6597875d-9136-46f8-a9f9-b5c1c0daa673.source_info.json,1.280449,7414.5596,484.22,9695,VfS0qUERdZ,com.sec.android.app.shealth,0,6597875d-9136-46f8-a9f9-b5c1c0daa673.achievement.json,6597875d-9136-46f8-a9f9-b5c1c0daa673,1762905600000,
63051050,14481,67c1f396-4c3b-499e-aabb-47eeaa6505df.binning_data.json,9206401,10000,63060070,0,2025-11-13 22:14:09.865,com.sec.android.app.shealth,2025-11-13 00:36:47.077,67c1f396-4c3b-499e-aabb-47eeaa6505df.source_info.json,1.1901131,10956.659,723.95,14481,VfS0qUERdZ,com.sec.android.app.shealth,0,67c1f396-4c3b-499e-aabb-47eeaa6505df.achievement.json,67c1f396-4c3b-499e-aabb-47eeaa6505df,1762992000000,
63060070,14481,64c26433-c0c4-40f3-9023-8f6b37967a15.binning_data.json,9206401,10000,63060070,0,2025-11-13 23:00:03.900,com.sec.android.app.shealth,2025-11-13 23:00:03.900,,1.1901131,10956.659,723.95,14481,gzVl4KJPCr,com.sec.android.app.shealth,0,64c26433-c0c4-40f3-9023-8f6b37967a15.achievement.json,64c26433-c0c4-40f3-9023-8f6b37967a15,1762992000000,
63060070,4938,873585b8-d32c-4b32-82ce-ac58c13c83fd.binning_data.json,3138536,10000,63060070,0,2025-11-14 18:05:02.552,com.sec.android.app.shealth,2025-11-14 04:57:41.194,873585b8-d32c-4b32-82ce-ac58c13c83fd.source_info.json,1.187732,3727.74,246.73999,4938,VfS0qUERdZ,com.sec.android.app.shealth,0,873585b8-d32c-4b32-82ce-ac58c13c83fd.achievement.json,873585b8-d32c-4b32-82ce-ac58c13c83fd,1763078400000,
63060070,4938,d0267dbb-4eb6-45eb-8f1c-1faa608af6d9.binning_data.json,3138536,10000,63060070,0,2025-11-14 23:00:18.910,com.sec.android.app.shealth,2025-11-14 23:00:18.910,,1.187732,3727.74,246.73999,4938,gzVl4KJPCr,com.sec.android.app.shealth,0,d0267dbb-4eb6-45eb-8f1c-1faa608af6d9.achievement.json,d0267dbb-4eb6-45eb-8f1c-1faa608af6d9,1763078400000,
63060070,4893,03e78bcc-0c0b-4fe9-9457-358ab9ccf71c.binning_data.json,3158397,10000,63060070,10,2025-11-16 23:00:05.824,com.sec.android.app.shealth,2025-11-16 23:00:05.824,,1.1702231,3696.03,244.66998,4883,gzVl4KJPCr,com.sec.android.app.shealth,0,03e78bcc-0c0b-4fe9-9457-358ab9ccf71c.achievement.json,03e78bcc-0c0b-4fe9-9457-358ab9ccf71c,1763251200000,
63060070,3290,a0a1f66a-6100-49aa-8542-8128886ed394.binning_data.json,2186793,10000,63060070,0,2025-11-15 20:27:47.061,com.sec.android.app.shealth,2025-11-14 23:08:45.899,a0a1f66a-6100-49aa-8542-8128886ed394.source_info.json,1.1283828,2467.54,164.25,3290,VfS0qUERdZ,com.sec.android.app.shealth,0,a0a1f66a-6100-49aa-8542-8128886ed394.achievement.json,a0a1f66a-6100-49aa-8542-8128886ed394,1763164800000,
63060070,3290,2e01da81-3add-4fd9-9d4f-a2a6149e45ad.binning_data.json,2186793,10000,63060070,0,2025-11-15 23:00:04.146,com.sec.android.app.shealth,2025-11-15 23:00:04.146,,1.1283828,2467.54,164.25,3290,gzVl4KJPCr,com.sec.android.app.shealth,0,2e01da81-3add-4fd9-9d4f-a2a6149e45ad.achievement.json,2e01da81-3add-4fd9-9d4f-a2a6149e45ad,1763164800000,
63060070,4893,683048b6-8ada-44f4-a336-d13da6d66d1b.binning_data.json,3158397,10000,63060070,10,2025-11-16 20:27:13.460,com.sec.android.app.shealth,2025-11-16 00:33:23.132,683048b6-8ada-44f4-a336-d13da6d66d1b.source_info.json,1.1702231,3696.03,244.66998,4883,VfS0qUERdZ,com.sec.android.app.shealth,0,683048b6-8ada-44f4-a336-d13da6d66d1b.achievement.json,683048b6-8ada-44f4-a336-d13da6d66d1b,1763251200000,
63060070,5815,2a14e9a2-1451-4123-8644-0962c3708003.binning_data.json,3606096,10000,63060070,0,2025-11-17 18:52:04.684,com.sec.android.app.shealth,2025-11-17 08:08:45.160,2a14e9a2-1451-4123-8644-0962c3708003.source_info.json,1.2228541,4409.73,290.37,5815,VfS0qUERdZ,com.sec.android.app.shealth,0,2a14e9a2-1451-4123-8644-0962c3708003.achievement.json,2a14e9a2-1451-4123-8644-0962c3708003,1763337600000,
63060070,5815,c6135196-3540-4660-86ae-d5cdc2f9bf57.binning_data.json,3606096,10000,63060070,0,2025-11-17 23:00:03.631,com.sec.android.app.shealth,2025-11-17 23:00:03.631,,1.2228541,4409.73,290.37,5815,gzVl4KJPCr,com.sec.android.app.shealth,0,c6135196-3540-4660-86ae-d5cdc2f9bf57.achievement.json,c6135196-3540-4660-86ae-d5cdc2f9bf57,1763337600000,
63060070,6079,bd90a82c-d821-4872-a4fb-e31531501bf3.binning_data.json,3745624,10000,63060070,0,2025-11-18 21:34:25.696,com.sec.android.app.shealth,2025-11-17 23:43:25.662,bd90a82c-d821-4872-a4fb-e31531501bf3.source_info.json,1.2333084,4619.51,303.53,6079,VfS0qUERdZ,com.sec.android.app.shealth,0,bd90a82c-d821-4872-a4fb-e31531501bf3.achievement.json,bd90a82c-d821-4872-a4fb-e31531501bf3,1763424000000,
63060070,6079,b4c5dc23-58a5-4f98-b26b-fbfbbd505c70.binning_data.json,3745624,10000,63060070,0,2025-11-18 23:00:10.964,com.sec.android.app.shealth,2025-11-18 23:00:10.964,,1.2333084,4619.51,303.53,6079,gzVl4KJPCr,com.sec.android.app.shealth,0,b4c5dc23-58a5-4f98-b26b-fbfbbd505c70.achievement.json,b4c5dc23-58a5-4f98-b26b-fbfbbd505c70,1763424000000,
63060070,9484,f1397c7d-ad2a-4cc6-a19a-512786bb38cb.binning_data.json,5475427,10000,63060070,10,2025-11-19 21:32:52.187,com.sec.android.app.shealth,2025-11-19 07:54:56.277,f1397c7d-ad2a-4cc6-a19a-512786bb38cb.source_info.json,1.3372471,7322.0,474.4,9474,VfS0qUERdZ,com.sec.android.app.shealth,0,f1397c7d-ad2a-4cc6-a19a-512786bb38cb.achievement.json,f1397c7d-ad2a-4cc6-a19a-512786bb38cb,1763510400000,
63060070,9484,4d8ce679-a9df-439d-946a-197462187432.binning_data.json,5475427,10000,63060070,10,2025-11-19 23:00:05.218,com.sec.android.app.shealth,2025-11-19 23:00:05.218,,1.3372471,7322.0,474.4,9474,gzVl4KJPCr,com.sec.android.app.shealth,0,4d8ce679-a9df-439d-946a-197462187432.achievement.json,4d8ce679-a9df-439d-946a-197462187432,1763510400000,
63060070,5109,6ea500ba-264d-4c78-942d-26e124d6d71b.binning_data.json,3065894,10000,63060070,0,2025-11-20 18:08:54.753,com.sec.android.app.shealth,2025-11-20 02:48:01.027,6ea500ba-264d-4c78-942d-26e124d6d71b.source_info.json,1.2755526,3910.71,255.26999,5109,VfS0qUERdZ,com.sec.android.app.shealth,0,6ea500ba-264d-4c78-942d-26e124d6d71b.achievement.json,6ea500ba-264d-4c78-942d-26e124d6d71b,1763596800000,
63060070,5109,d1bda403-29b6-4c99-b44c-ee31154f9016.binning_data.json,3065894,10000,63060070,0,2025-11-20 23:00:04.075,com.sec.android.app.shealth,2025-11-20 23:00:04.075,,1.2755526,3910.71,255.26999,5109,gzVl4KJPCr,com.sec.android.app.shealth,0,d1bda403-29b6-4c99-b44c-ee31154f9016.achievement.json,d1bda403-29b6-4c99-b44c-ee31154f9016,1763596800000,
63060070,10767,f7b60b04-2ec4-4879-9de8-abb73b9f273f.binning_data.json,6468064,10000,63060070,0,2025-11-21 20:10:48.301,com.sec.android.app.shealth,2025-11-21 06:31:19.589,f7b60b04-2ec4-4879-9de8-abb73b9f273f.source_info.json,1.2738153,8239.119,538.16003,10767,VfS0qUERdZ,com.sec.android.app.shealth,0,f7b60b04-2ec4-4879-9de8-abb73b9f273f.achievement.json,f7b60b04-2ec4-4879-9de8-abb73b9f273f,1763683200000,
63060070,10767,264885f8-ccb7-43b5-aca2-0ff6b8a8eba2.binning_data.json,6468064,10000,63060070,0,2025-11-21 23:00:09.968,com.sec.android.app.shealth,2025-11-21 23:00:09.968,,1.2738153,8239.119,538.16003,10767,gzVl4KJPCr,com.sec.android.app.shealth,0,264885f8-ccb7-43b5-aca2-0ff6b8a8eba2.achievement.json,264885f8-ccb7-43b5-aca2-0ff6b8a8eba2,1763683200000,
63060070,4390,1d629692-77f2-4c76-adcf-b5e3f0b185e5.binning_data.json,2854194,10000,63060070,0,2025-11-22 22:18:25.627,com.sec.android.app.shealth,2025-11-22 08:27:24.389,1d629692-77f2-4c76-adcf-b5e3f0b185e5.source_info.json,1.1623315,3317.52,219.53,4390,VfS0qUERdZ,com.sec.android.app.shealth,0,1d629692-77f2-4c76-adcf-b5e3f0b185e5.achievement.json,1d629692-77f2-4c76-adcf-b5e3f0b185e5,1763769600000,
63060070,4390,7a3f02dc-3c6e-4ae6-8d97-1d3f50fb5349.binning_data.json,2854194,10000,63060070,0,2025-11-22 23:00:01.603,com.sec.android.app.shealth,2025-11-22 23:00:01.603,,1.1623315,3317.52,219.53,4390,gzVl4KJPCr,com.sec.android.app.shealth,0,7a3f02dc-3c6e-4ae6-8d97-1d3f50fb5349.achievement.json,7a3f02dc-3c6e-4ae6-8d97-1d3f50fb5349,1763769600000,
63060070,5403,721f6cde-fc0c-48e4-9139-e326bb7dd9a7.binning_data.json,3709788,10000,63060070,0,2025-11-23 22:51:43.291,com.sec.android.app.shealth,2025-11-22 23:47:45.291,721f6cde-fc0c-48e4-9139-e326bb7dd9a7.source_info.json,1.0854015,4026.61,270.40997,5403,VfS0qUERdZ,com.sec.android.app.shealth,0,721f6cde-fc0c-48e4-9139-e326bb7dd9a7.achievement.json,721f6cde-fc0c-48e4-9139-e326bb7dd9a7,1763856000000,
63060070,5403,82751701-059a-40a1-9226-666a3a68b928.binning_data.json,3709788,10000,63060070,0,2025-11-23 23:00:02.484,com.sec.android.app.shealth,2025-11-23 23:00:02.484,,1.0854015,4026.61,270.40997,5403,gzVl4KJPCr,com.sec.android.app.shealth,0,82751701-059a-40a1-9226-666a3a68b928.achievement.json,82751701-059a-40a1-9226-666a3a68b928,1763856000000,
63060070,6123,2207d044-eed1-401a-8dcd-1451ea008140.binning_data.json,3773505,10000,63060070,0,2025-11-24 22:46:09.301,com.sec.android.app.shealth,2025-11-23 23:29:37.956,2207d044-eed1-401a-8dcd-1451ea008140.source_info.json,1.2365955,4666.3,305.95,6123,VfS0qUERdZ,com.sec.android.app.shealth,0,2207d044-eed1-401a-8dcd-1451ea008140.achievement.json,2207d044-eed1-401a-8dcd-1451ea008140,1763942400000,
63060070,6123,9799bf59-5d69-42f1-9096-4cf8178db187.binning_data.json,3773505,10000,63060070,0,2025-11-24 23:00:01.968,com.sec.android.app.shealth,2025-11-24 23:00:01.968,,1.2365955,4666.3,305.95,6123,gzVl4KJPCr,com.sec.android.app.shealth,0,9799bf59-5d69-42f1-9096-4cf8178db187.achievement.json,9799bf59-5d69-42f1-9096-4cf8178db187,1763942400000,
